date,division,district,sarkari_24h,besarkari_24h,admissions_24h,cumulative_total,cumulative_deaths,cumulative_discharged,source,date_source
2024-06-15,িিংপুি রেভাগ,গাইোন্ধা,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-06-15,িিংপুি রেভাগ,ঠাকুিগাঁও,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-06-15,িিংপুি রেভাগ,পঞ্চগড়,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-06-15,েরিোল রেভাগ,েরিোল,0,0,0,132,7,114,wayback_dghs_pdf,pdf_text
2024-06-15,েরিোল রেভাগ,পটুয়াখালী,0,0,0,16,0,15,wayback_dghs_pdf,pdf_text
2024-06-15,েরিোল রেভাগ,বভালা,0,0,0,32,0,32,wayback_dghs_pdf,pdf_text
2024-06-15,েরিোল রেভাগ,রপমিািপুি,0,0,0,73,0,73,wayback_dghs_pdf,pdf_text
2024-06-15,েরিোল রেভাগ,েিগুনা,1,0,1,195,1,184,wayback_dghs_pdf,pdf_text
2024-06-15,েরিোল রেভাগ,িালকাঠি,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-06-15,রসমলট রেভাগ,রসমলট,0,0,0,8,0,8,wayback_dghs_pdf,pdf_text
2024-06-15,রসমলট রেভাগ,সুনা গঞ্জ,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2024-06-15,রসমলট রেভাগ,হরেগঞ্জ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-06-15,রসমলট রেভাগ,ব ৌলভীোিাি,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2024-16-06,ঢাকা মোনগে,ঢাকা মোনগে,0,1,1,1130,28,1022,wayback_dghs_pdf,pdf_text
2024-16-06,ঢাকা রেভাগ,ঢাকা,0,0,0,32,0,32,wayback_dghs_pdf,pdf_text
2024-16-06,ঢাকা রেভাগ,ফরিদপুি,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2024-16-06,ঢাকা রেভাগ,গািীপুি,0,0,0,42,0,40,wayback_dghs_pdf,pdf_text
2024-16-06,ঢাকা রেভাগ,বগাপালগঞ্জ,0,0,0,5,0,5,wayback_dghs_pdf,pdf_text
2024-16-06,ঢাকা রেভাগ,রকমোিগঞ্জ,0,0,0,10,0,10,wayback_dghs_pdf,pdf_text
2024-16-06,ঢাকা রেভাগ,াদািীপুি,0,0,0,68,0,67,wayback_dghs_pdf,pdf_text
2024-16-06,ঢাকা রেভাগ,ারনকগঞ্জ,0,0,0,8,0,8,wayback_dghs_pdf,pdf_text
2024-16-06,ঢাকা রেভাগ,জুিরগঞ্জ,0,0,0,15,0,15,wayback_dghs_pdf,pdf_text
2024-16-06,ঢাকা রেভাগ,নািায়ণগঞ্জ,0,0,0,21,0,21,wayback_dghs_pdf,pdf_text
2024-16-06,ঢাকা রেভাগ,নিরসিংদী,3,0,3,158,0,147,wayback_dghs_pdf,pdf_text
2024-16-06,ঢাকা রেভাগ,িািোড়ী,0,0,0,6,0,6,wayback_dghs_pdf,pdf_text
2024-16-06,ঢাকা রেভাগ,েিীয়তপুি,0,0,0,44,0,44,wayback_dghs_pdf,pdf_text
2024-16-06,ঢাকা রেভাগ,টাঙ্গাইল,0,0,0,19,0,19,wayback_dghs_pdf,pdf_text
2024-16-06,য় নরসিংহ রেভাগ,য় নরসিংহ,0,0,0,51,0,50,wayback_dghs_pdf,pdf_text
2024-16-06,য় নরসিংহ রেভাগ,িা ালপুি,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2024-16-06,য় নরসিংহ রেভাগ,বেিপুি,0,0,0,8,0,8,wayback_dghs_pdf,pdf_text
2024-16-06,য় নরসিংহ রেভাগ,বনত্রমকানা,0,0,0,9,0,9,wayback_dghs_pdf,pdf_text
2024-16-06,চট্টগ্রা রেভাগ,চট্টগ্রা,0,0,0,170,3,161,wayback_dghs_pdf,pdf_text
2024-16-06,চট্টগ্রা রেভাগ,কক্সোিাি,0,0,0,183,1,176,wayback_dghs_pdf,pdf_text
2024-16-06,চট্টগ্রা রেভাগ,োন্দিোন,0,0,0,39,0,36,wayback_dghs_pdf,pdf_text
2024-16-06,চট্টগ্রা রেভাগ,িাঙ্গা াটট,0,0,0,4,0,4,wayback_dghs_pdf,pdf_text
2024-16-06,চট্টগ্রা রেভাগ,খাগড়াছরড়,0,0,0,26,0,25,wayback_dghs_pdf,pdf_text
2024-16-06,চট্টগ্রা রেভাগ,বফনী,0,0,0,33,0,33,wayback_dghs_pdf,pdf_text
2024-16-06,চট্টগ্রা রেভাগ,বনায়াখালী,0,0,0,24,0,24,wayback_dghs_pdf,pdf_text
2024-16-06,চট্টগ্রা রেভাগ,কুর ল্লা,0,0,0,103,0,103,wayback_dghs_pdf,pdf_text
2024-16-06,চট্টগ্রা রেভাগ,চাদাঁ পুি,0,0,0,231,0,228,wayback_dghs_pdf,pdf_text
2024-16-06,চট্টগ্রা রেভাগ,লক্ষীপুি,0,0,0,71,0,70,wayback_dghs_pdf,pdf_text
2024-16-06,চট্টগ্রা রেভাগ,ব্রাহ্মনোরড়য়া,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2024-16-06,খলু না রেভাগ,খলু না,0,0,0,72,0,71,wayback_dghs_pdf,pdf_text
2024-16-06,খলু না রেভাগ,োমগিহাট,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-16-06,খলু না রেভাগ,সাতক্ষীিা,0,0,0,8,0,8,wayback_dghs_pdf,pdf_text
2024-16-06,খলু না রেভাগ,যমোি,0,0,0,14,0,14,wayback_dghs_pdf,pdf_text
2024-16-06,খলু না রেভাগ,জিনাইদহ,0,0,0,9,0,9,wayback_dghs_pdf,pdf_text
2024-16-06,খলু না রেভাগ,াগুিা,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2024-16-06,খলু না রেভাগ,নড়াইল,0,0,0,39,0,38,wayback_dghs_pdf,pdf_text
2024-16-06,খলু না রেভাগ,কুটিয়া,0,0,0,6,0,6,wayback_dghs_pdf,pdf_text
2024-16-06,খলু না রেভাগ,চযয়ািাঙ্গা,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-16-06,খলু না রেভাগ,ব মহিপুি,0,0,0,12,0,11,wayback_dghs_pdf,pdf_text
2024-16-06,িািোহী রেভাগ,িািোহী,0,0,0,12,0,12,wayback_dghs_pdf,pdf_text
2024-16-06,িািোহী রেভাগ,চাপাইনোেগঞ্জ,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2024-16-06,িািোহী রেভাগ,নওগাাঁ,0,0,0,4,0,4,wayback_dghs_pdf,pdf_text
2024-16-06,িািোহী রেভাগ,নামটাি,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2024-16-06,িািোহী রেভাগ,িয়পুিহাট,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2024-16-06,িািোহী রেভাগ,েগুড়া,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2024-16-06,িািোহী রেভাগ,রসিািগঞ্জ,0,0,0,20,0,19,wayback_dghs_pdf,pdf_text
2024-16-06,িািোহী রেভাগ,পােনা,0,0,0,7,0,7,wayback_dghs_pdf,pdf_text
2024-16-06,িিংপুি রেভাগ,িিংপুি,0,0,0,8,0,8,wayback_dghs_pdf,pdf_text
2024-16-06,িিংপুি রেভাগ,লাল রনিহাট,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-16-06,িিংপুি রেভাগ,কুরড়গ্রা,0,0,0,4,0,4,wayback_dghs_pdf,pdf_text
2024-16-06,িিংপুি রেভাগ,নীলফা ািী,0,0,0,4,0,4,wayback_dghs_pdf,pdf_text
2024-16-06,িিংপুি রেভাগ,রদনািপুি,0,0,0,5,0,4,wayback_dghs_pdf,pdf_text
2024-16-06,িিংপুি রেভাগ,গাইোন্ধা,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-16-06,িিংপুি রেভাগ,ঠাকুিগাওাঁ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-16-06,িিংপুি রেভাগ,পঞ্চগড়,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-16-06,েরিোল রেভাগ,েরিোল,0,0,0,132,7,114,wayback_dghs_pdf,pdf_text
2024-16-06,েরিোল রেভাগ,পটযয়াখালী,0,0,0,16,0,15,wayback_dghs_pdf,pdf_text
2024-16-06,েরিোল রেভাগ,বভালা,0,0,0,32,0,32,wayback_dghs_pdf,pdf_text
2024-16-06,েরিোল রেভাগ,রপমিািপুি,0,0,0,73,0,73,wayback_dghs_pdf,pdf_text
2024-16-06,েরিোল রেভাগ,েিগুনা,0,0,0,195,1,184,wayback_dghs_pdf,pdf_text
2024-16-06,েরিোল রেভাগ,িালকাটঠ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-16-06,রসমলট রেভাগ,রসমলট,0,0,0,8,0,8,wayback_dghs_pdf,pdf_text
2024-16-06,রসমলট রেভাগ,সনু া গঞ্জ,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2024-16-06,রসমলট রেভাগ,হরেগঞ্জ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-16-06,রসমলট রেভাগ,ব ৌলভীোিাি,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2024-06-17,ঢাকা হানগি,ঢাকা হানগি,0,0,0,1130,28,1022,wayback_dghs_pdf,pdf_text
2024-06-17,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),ঢাকা,0,0,0,32,0,32,wayback_dghs_pdf,pdf_text
2024-06-17,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),ফরিদপুি,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2024-06-17,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),গািীপুি,0,0,0,42,0,40,wayback_dghs_pdf,pdf_text
2024-06-17,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),বগাপালগঞ্জ,0,0,0,5,0,5,wayback_dghs_pdf,pdf_text
2024-06-17,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),রকমোিগঞ্জ,0,0,0,10,0,10,wayback_dghs_pdf,pdf_text
2024-06-17,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),াদািীপুি,0,0,0,68,0,67,wayback_dghs_pdf,pdf_text
2024-06-17,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),ারনকগঞ্জ,0,0,0,8,0,8,wayback_dghs_pdf,pdf_text
2024-06-17,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),মুরিরগঞ্জ,0,0,0,15,0,15,wayback_dghs_pdf,pdf_text
2024-06-17,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),নািায়ণগঞ্জ,0,0,0,21,0,21,wayback_dghs_pdf,pdf_text
2024-06-17,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),নিরসিংদী,0,0,0,158,0,147,wayback_dghs_pdf,pdf_text
2024-06-17,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),িািোড়ী,0,0,0,6,0,6,wayback_dghs_pdf,pdf_text
2024-06-17,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),েিীয়তপুি,0,0,0,44,0,44,wayback_dghs_pdf,pdf_text
2024-06-17,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),টাঙ্গাইল,0,0,0,19,0,19,wayback_dghs_pdf,pdf_text
2024-06-17,য় নরসিংহ রেভাগ,য় নরসিংহ,0,0,0,51,0,50,wayback_dghs_pdf,pdf_text
2024-06-17,য় নরসিংহ রেভাগ,িা ালপুি,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2024-06-17,য় নরসিংহ রেভাগ,বেিপুি,0,0,0,8,0,8,wayback_dghs_pdf,pdf_text
2024-06-17,য় নরসিংহ রেভাগ,বনত্রমকানা,0,0,0,9,0,9,wayback_dghs_pdf,pdf_text
2024-06-17,চট্টগ্রা রেভাগ,চট্টগ্রা,0,0,0,170,3,161,wayback_dghs_pdf,pdf_text
2024-06-17,চট্টগ্রা রেভাগ,কক্সোিাি,0,0,0,183,1,176,wayback_dghs_pdf,pdf_text
2024-06-17,চট্টগ্রা রেভাগ,োন্দিোন,0,0,0,39,0,36,wayback_dghs_pdf,pdf_text
2024-06-17,চট্টগ্রা রেভাগ,িাঙ্গা াটি,0,0,0,4,0,4,wayback_dghs_pdf,pdf_text
2024-06-17,চট্টগ্রা রেভাগ,খাগড়াছরড়,0,0,0,26,0,25,wayback_dghs_pdf,pdf_text
2024-06-17,চট্টগ্রা রেভাগ,বফনী,0,0,0,33,0,33,wayback_dghs_pdf,pdf_text
2024-06-17,চট্টগ্রা রেভাগ,বনায়াখালী,0,0,0,24,0,24,wayback_dghs_pdf,pdf_text
2024-06-17,চট্টগ্রা রেভাগ,কুর ল্লা,0,0,0,103,0,103,wayback_dghs_pdf,pdf_text
2024-06-17,চট্টগ্রা রেভাগ,চাঁদপুি,0,0,0,231,0,228,wayback_dghs_pdf,pdf_text
2024-06-17,চট্টগ্রা রেভাগ,লক্ষীপুি,0,0,0,71,0,70,wayback_dghs_pdf,pdf_text
2024-06-17,চট্টগ্রা রেভাগ,ব্রাহ্মনোরড়য়া,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2024-06-17,খুলনা রেভাগ,খুলনা,0,0,0,72,0,71,wayback_dghs_pdf,pdf_text
2024-06-17,খুলনা রেভাগ,োমগিহাট,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-06-17,খুলনা রেভাগ,সাতক্ষীিা,0,0,0,8,0,8,wayback_dghs_pdf,pdf_text
2024-06-17,খুলনা রেভাগ,যমোি,0,0,0,14,0,14,wayback_dghs_pdf,pdf_text
2024-06-17,খুলনা রেভাগ,রিনাইদহ,0,0,0,9,0,9,wayback_dghs_pdf,pdf_text
2024-06-17,খুলনা রেভাগ,াগুিা,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2024-06-17,খুলনা রেভাগ,নড়াইল,0,0,0,39,0,38,wayback_dghs_pdf,pdf_text
2024-06-17,খুলনা রেভাগ,কুরিয়া,0,0,0,6,0,6,wayback_dghs_pdf,pdf_text
2024-06-17,খুলনা রেভাগ,চুয়ািাঙ্গা,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-06-17,খুলনা রেভাগ,ব মহিপুি,0,0,0,12,0,11,wayback_dghs_pdf,pdf_text
2024-06-17,িািোহী রেভাগ,িািোহী,0,0,0,12,0,12,wayback_dghs_pdf,pdf_text
2024-06-17,িািোহী রেভাগ,চাপাইনোেগঞ্জ,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2024-06-17,িািোহী রেভাগ,নওগাঁ,0,0,0,4,0,4,wayback_dghs_pdf,pdf_text
2024-06-17,িািোহী রেভাগ,নামটাি,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2024-06-17,িািোহী রেভাগ,িয়পুিহাট,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2024-06-17,িািোহী রেভাগ,েগুড়া,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2024-06-17,িািোহী রেভাগ,রসিািগঞ্জ,0,0,0,20,0,19,wayback_dghs_pdf,pdf_text
2024-06-17,িািোহী রেভাগ,পােনা,0,0,0,7,0,7,wayback_dghs_pdf,pdf_text
2024-06-17,িিংপুি রেভাগ,িিংপুি,0,0,0,8,0,8,wayback_dghs_pdf,pdf_text
2024-06-17,িিংপুি রেভাগ,লাল রনিহাট,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-06-17,িিংপুি রেভাগ,কুরড়গ্রা,0,0,0,4,0,4,wayback_dghs_pdf,pdf_text
2024-06-17,িিংপুি রেভাগ,নীলফা ািী,0,0,0,4,0,4,wayback_dghs_pdf,pdf_text
2024-06-17,িিংপুি রেভাগ,রদনািপুি,0,0,0,5,0,4,wayback_dghs_pdf,pdf_text
2024-06-17,িিংপুি রেভাগ,গাইোন্ধা,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-06-17,িিংপুি রেভাগ,ঠাকুিগাঁও,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-06-17,িিংপুি রেভাগ,পঞ্চগড়,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-06-17,েরিোল রেভাগ,েরিোল,0,0,0,132,7,114,wayback_dghs_pdf,pdf_text
2024-06-17,েরিোল রেভাগ,পটুয়াখালী,0,0,0,16,0,15,wayback_dghs_pdf,pdf_text
2024-06-17,েরিোল রেভাগ,বভালা,0,0,0,32,0,32,wayback_dghs_pdf,pdf_text
2024-06-17,েরিোল রেভাগ,রপমিািপুি,0,0,0,73,0,73,wayback_dghs_pdf,pdf_text
2024-06-17,েরিোল রেভাগ,েিগুনা,0,0,0,195,1,184,wayback_dghs_pdf,pdf_text
2024-06-17,েরিোল রেভাগ,িালকাঠি,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-06-17,রসমলট রেভাগ,রসমলট,0,0,0,8,0,8,wayback_dghs_pdf,pdf_text
2024-06-17,রসমলট রেভাগ,সুনা গঞ্জ,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2024-06-17,রসমলট রেভাগ,হরেগঞ্জ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-06-17,রসমলট রেভাগ,ব ৌলভীোিাি,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2024-06-18,ঢাকা হানগি,ঢাকা হানগি,2,0,2,1132,28,1028,wayback_dghs_pdf,pdf_text
2024-06-18,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),ঢাকা,2,0,2,34,0,32,wayback_dghs_pdf,pdf_text
2024-06-18,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),ফরিদপুি,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2024-06-18,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),গািীপুি,0,0,0,42,0,40,wayback_dghs_pdf,pdf_text
2024-06-18,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),বগাপালগঞ্জ,0,0,0,5,0,5,wayback_dghs_pdf,pdf_text
2024-06-18,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),রকমোিগঞ্জ,0,0,0,10,0,10,wayback_dghs_pdf,pdf_text
2024-06-18,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),াদািীপুি,0,0,0,68,0,67,wayback_dghs_pdf,pdf_text
2024-06-18,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),ারনকগঞ্জ,0,0,0,8,0,8,wayback_dghs_pdf,pdf_text
2024-06-18,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),মুরিরগঞ্জ,0,0,0,15,0,15,wayback_dghs_pdf,pdf_text
2024-06-18,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),নািায়ণগঞ্জ,0,0,0,21,0,21,wayback_dghs_pdf,pdf_text
2024-06-18,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),নিরসিংদী,0,0,0,158,0,147,wayback_dghs_pdf,pdf_text
2024-06-18,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),িািোড়ী,0,0,0,6,0,6,wayback_dghs_pdf,pdf_text
2024-06-18,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),েিীয়তপুি,0,0,0,44,0,44,wayback_dghs_pdf,pdf_text
2024-06-18,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),টাঙ্গাইল,0,0,0,19,0,19,wayback_dghs_pdf,pdf_text
2024-06-18,য় নরসিংহ রেভাগ,য় নরসিংহ,1,0,1,52,0,51,wayback_dghs_pdf,pdf_text
2024-06-18,য় নরসিংহ রেভাগ,িা ালপুি,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2024-06-18,য় নরসিংহ রেভাগ,বেিপুি,0,0,0,8,0,8,wayback_dghs_pdf,pdf_text
2024-06-18,য় নরসিংহ রেভাগ,বনত্রমকানা,0,0,0,9,0,9,wayback_dghs_pdf,pdf_text
2024-06-18,চট্টগ্রা রেভাগ,চট্টগ্রা,0,0,0,170,3,164,wayback_dghs_pdf,pdf_text
2024-06-18,চট্টগ্রা রেভাগ,কক্সোিাি,0,0,0,183,1,178,wayback_dghs_pdf,pdf_text
2024-06-18,চট্টগ্রা রেভাগ,োন্দিোন,2,0,2,41,0,39,wayback_dghs_pdf,pdf_text
2024-06-18,চট্টগ্রা রেভাগ,িাঙ্গা াটি,0,0,0,4,0,4,wayback_dghs_pdf,pdf_text
2024-06-18,চট্টগ্রা রেভাগ,খাগড়াছরড়,0,0,0,26,0,25,wayback_dghs_pdf,pdf_text
2024-06-18,চট্টগ্রা রেভাগ,বফনী,0,0,0,33,0,33,wayback_dghs_pdf,pdf_text
2024-06-18,চট্টগ্রা রেভাগ,বনায়াখালী,0,0,0,24,0,24,wayback_dghs_pdf,pdf_text
2024-06-18,চট্টগ্রা রেভাগ,কুর ল্লা,0,0,0,103,0,103,wayback_dghs_pdf,pdf_text
2024-06-18,চট্টগ্রা রেভাগ,চাঁদপুি,0,0,0,231,0,229,wayback_dghs_pdf,pdf_text
2024-06-18,চট্টগ্রা রেভাগ,লক্ষীপুি,0,0,0,71,0,71,wayback_dghs_pdf,pdf_text
2024-06-18,চট্টগ্রা রেভাগ,ব্রাহ্মনোরড়য়া,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2024-06-18,খুলনা রেভাগ,খুলনা,0,0,0,72,0,71,wayback_dghs_pdf,pdf_text
2024-06-18,খুলনা রেভাগ,োমগিহাট,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-06-18,খুলনা রেভাগ,সাতক্ষীিা,0,0,0,8,0,8,wayback_dghs_pdf,pdf_text
2024-06-18,খুলনা রেভাগ,যমোি,0,0,0,14,0,14,wayback_dghs_pdf,pdf_text
2024-06-18,খুলনা রেভাগ,রিনাইদহ,0,0,0,9,0,9,wayback_dghs_pdf,pdf_text
2024-06-18,খুলনা রেভাগ,াগুিা,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2024-06-18,খুলনা রেভাগ,নড়াইল,0,0,0,39,0,38,wayback_dghs_pdf,pdf_text
2024-06-18,খুলনা রেভাগ,কুরিয়া,0,0,0,6,0,6,wayback_dghs_pdf,pdf_text
2024-06-18,খুলনা রেভাগ,চুয়ািাঙ্গা,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-06-18,খুলনা রেভাগ,ব মহিপুি,0,0,0,12,0,11,wayback_dghs_pdf,pdf_text
2024-06-18,িািোহী রেভাগ,িািোহী,0,0,0,12,0,12,wayback_dghs_pdf,pdf_text
2024-06-18,িািোহী রেভাগ,চাপাইনোেগঞ্জ,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2024-06-18,িািোহী রেভাগ,নওগাঁ,0,0,0,4,0,4,wayback_dghs_pdf,pdf_text
2024-06-18,িািোহী রেভাগ,নামটাি,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2024-06-18,িািোহী রেভাগ,িয়পুিহাট,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2024-06-18,িািোহী রেভাগ,েগুড়া,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2024-06-18,িািোহী রেভাগ,রসিািগঞ্জ,0,0,0,20,0,19,wayback_dghs_pdf,pdf_text
2024-06-18,িািোহী রেভাগ,পােনা,0,0,0,7,0,7,wayback_dghs_pdf,pdf_text
2024-06-18,িিংপুি রেভাগ,িিংপুি,0,0,0,8,0,8,wayback_dghs_pdf,pdf_text
2024-06-18,িিংপুি রেভাগ,লাল রনিহাট,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-06-18,িিংপুি রেভাগ,কুরড়গ্রা,0,0,0,4,0,4,wayback_dghs_pdf,pdf_text
2024-06-18,িিংপুি রেভাগ,নীলফা ািী,0,0,0,4,0,4,wayback_dghs_pdf,pdf_text
2024-06-18,িিংপুি রেভাগ,রদনািপুি,0,0,0,5,0,4,wayback_dghs_pdf,pdf_text
2024-06-18,িিংপুি রেভাগ,গাইোন্ধা,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-06-18,িিংপুি রেভাগ,ঠাকুিগাঁও,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-06-18,িিংপুি রেভাগ,পঞ্চগড়,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-06-18,েরিোল রেভাগ,েরিোল,0,0,0,132,7,114,wayback_dghs_pdf,pdf_text
2024-06-18,েরিোল রেভাগ,পটুয়াখালী,0,0,0,16,0,15,wayback_dghs_pdf,pdf_text
2024-06-18,েরিোল রেভাগ,বভালা,0,0,0,32,0,32,wayback_dghs_pdf,pdf_text
2024-06-18,েরিোল রেভাগ,রপমিািপুি,0,0,0,73,0,73,wayback_dghs_pdf,pdf_text
2024-06-18,েরিোল রেভাগ,েিগুনা,0,0,0,195,1,184,wayback_dghs_pdf,pdf_text
2024-06-18,েরিোল রেভাগ,িালকাঠি,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-06-18,রসমলট রেভাগ,রসমলট,0,0,0,8,0,8,wayback_dghs_pdf,pdf_text
2024-06-18,রসমলট রেভাগ,সুনা গঞ্জ,0,0,0,2,0,2,wayback_dghs_pdf,pdf_text
2024-06-18,রসমলট রেভাগ,হরেগঞ্জ,0,0,0,0,0,0,wayback_dghs_pdf,pdf_text
2024-06-18,রসমলট রেভাগ,ব ৌলভীোিাি,0,0,0,1,0,1,wayback_dghs_pdf,pdf_text
2024-06-19,ঢাকা হানগি,ঢাকা হানগি,17,6,23,1155,29,1054,wayback_dghs_pdf,pdf_text
2024-06-19,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),ঢাকা,0,0,0,34,0,32,wayback_dghs_pdf,pdf_text
2024-06-19,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),ফরিদপুি,0,0,0,3,0,3,wayback_dghs_pdf,pdf_text
2024-06-19,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),গািীপুি,0,0,0,42,0,42,wayback_dghs_pdf,pdf_text
2024-06-19,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),বগাপালগঞ্জ,0,0,0,5,0,5,wayback_dghs_pdf,pdf_text
2024-06-19,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),রকমোিগঞ্জ,0,0,0,10,0,10,wayback_dghs_pdf,pdf_text
2024-06-19,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),াদািীপুি,0,0,0,68,0,68,wayback_dghs_pdf,pdf_text
2024-06-19,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),ারনকগঞ্জ,0,0,0,8,0,8,wayback_dghs_pdf,pdf_text
2024-06-19,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),মুরিরগঞ্জ,0,0,0,15,0,15,wayback_dghs_pdf,pdf_text
2024-06-19,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),নািায়ণগঞ্জ,0,0,0,21,0,21,wayback_dghs_pdf,pdf_text
2024-06-19,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),নিরসিংদী,5,0,5,163,0,150,wayback_dghs_pdf,pdf_text
2024-06-19,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),িািোড়ী,0,0,0,6,0,6,wayback_dghs_pdf,pdf_text
2024-06-19,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),েিীয়তপুি,0,0,0,44,0,44,wayback_dghs_pdf,pdf_text
2024-06-19,ঢাকা রেভাগ (ঢাকা েহি ব্যতীত),টাঙ্গাইল,0,0,0,19,0,19,wayback_dghs_pdf,pdf_text
