date,division,district,admissions,source,is_estimated
2025-11-20,Khulna,Khulna,5.0,dghs_pdf,False
2025-11-20,Khulna,Kushtia,8.0,dghs_pdf,False
2025-11-20,Khulna,Magura,4.0,dghs_pdf,False
2025-11-20,Khulna,Meherpur,2.0,dghs_pdf,False
2025-11-20,Khulna,Narail,3.0,dghs_pdf,False
2025-11-20,Khulna,Satkhira,0.0,dghs_pdf,False
2025-11-20,Mymensingh,Jamalpur,12.0,dghs_pdf,False
2025-11-20,Mymensingh,Mymensingh,0.0,dghs_pdf,False
2025-11-20,Mymensingh,Netrokona,1.0,dghs_pdf,False
2025-11-20,Mymensingh,Sherpur,9.0,dghs_pdf,False
2025-11-20,Rajshahi,Bogura,1.0,dghs_pdf,False
2025-11-20,Rajshahi,Chapai Nawabganj,5.0,dghs_pdf,False
2025-11-20,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2025-11-20,Rajshahi,Naogaon,0.0,dghs_pdf,False
2025-11-20,Rajshahi,Natore,3.0,dghs_pdf,False
2025-11-20,Rajshahi,Pabna,9.0,dghs_pdf,False
2025-11-20,Rajshahi,Rajshahi,6.0,dghs_pdf,False
2025-11-20,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2025-11-20,Rangpur,Dinajpur,0.0,dghs_pdf,False
2025-11-20,Rangpur,Gaibandha,0.0,dghs_pdf,False
2025-11-20,Rangpur,Kurigram,0.0,dghs_pdf,False
2025-11-20,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2025-11-20,Rangpur,Nilphamari,0.0,dghs_pdf,False
2025-11-20,Rangpur,Panchagarh,0.0,dghs_pdf,False
2025-11-20,Rangpur,Rangpur,0.0,dghs_pdf,False
2025-11-20,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2025-11-20,Sylhet,Habiganj,1.0,dghs_pdf,False
2025-11-20,Sylhet,Moulvibazar,0.0,dghs_pdf,False
2025-11-20,Sylhet,Sunamganj,0.0,dghs_pdf,False
2025-11-20,Sylhet,Sylhet,0.0,dghs_pdf,False
2025-11-21,Barishal,Barguna,8.0,dghs_pdf,False
2025-11-21,Barishal,Barishal,0.0,dghs_pdf,False
2025-11-21,Barishal,Bhola,8.0,dghs_pdf,False
2025-11-21,Barishal,Jhalokati,0.0,dghs_pdf,False
2025-11-21,Barishal,Patuakhali,22.0,dghs_pdf,False
2025-11-21,Barishal,Pirojpur,25.0,dghs_pdf,False
2025-11-21,Chattogram,Bandarban,6.0,dghs_pdf,False
2025-11-21,Chattogram,Brahmanbaria,3.0,dghs_pdf,False
2025-11-21,Chattogram,Chandpur,12.0,dghs_pdf,False
2025-11-21,Chattogram,Chattogram,24.0,dghs_pdf,False
2025-11-21,Chattogram,Cox's Bazar,10.0,dghs_pdf,False
2025-11-21,Chattogram,Cumilla,17.0,dghs_pdf,False
2025-11-21,Chattogram,Feni,12.0,dghs_pdf,False
2025-11-21,Chattogram,Khagrachhari,4.0,dghs_pdf,False
2025-11-21,Chattogram,Lakshmipur,2.0,dghs_pdf,False
2025-11-21,Chattogram,Noakhali,5.0,dghs_pdf,False
2025-11-21,Chattogram,Rangamati,3.0,dghs_pdf,False
2025-11-21,Dhaka,Dhaka,129.0,dghs_pdf,False
2025-11-21,Dhaka,Faridpur,0.0,dghs_pdf,False
2025-11-21,Dhaka,Gazipur,18.0,dghs_pdf,False
2025-11-21,Dhaka,Gopalganj,0.0,dghs_pdf,False
2025-11-21,Dhaka,Kishoreganj,0.0,dghs_pdf,False
2025-11-21,Dhaka,Madaripur,0.0,dghs_pdf,False
2025-11-21,Dhaka,Manikganj,4.0,dghs_pdf,False
2025-11-21,Dhaka,Munshiganj,0.0,dghs_pdf,False
2025-11-21,Dhaka,Narayanganj,24.0,dghs_pdf,False
2025-11-21,Dhaka,Narsingdi,14.0,dghs_pdf,False
2025-11-21,Dhaka,Rajbari,3.0,dghs_pdf,False
2025-11-21,Dhaka,Shariatpur,0.0,dghs_pdf,False
2025-11-21,Dhaka,Tangail,30.0,dghs_pdf,False
2025-11-21,Khulna,Bagerhat,0.0,dghs_pdf,False
2025-11-21,Khulna,Chuadanga,0.0,dghs_pdf,False
2025-11-21,Khulna,Jashore,20.0,dghs_pdf,False
2025-11-21,Khulna,Jhenaidah,0.0,dghs_pdf,False
2025-11-21,Khulna,Khulna,0.0,dghs_pdf,False
2025-11-21,Khulna,Kushtia,0.0,dghs_pdf,False
2025-11-21,Khulna,Magura,0.0,dghs_pdf,False
2025-11-21,Khulna,Meherpur,2.0,dghs_pdf,False
2025-11-21,Khulna,Narail,0.0,dghs_pdf,False
2025-11-21,Khulna,Satkhira,0.0,dghs_pdf,False
2025-11-21,Mymensingh,Jamalpur,0.0,dghs_pdf,False
2025-11-21,Mymensingh,Mymensingh,0.0,dghs_pdf,False
2025-11-21,Mymensingh,Netrokona,0.0,dghs_pdf,False
2025-11-21,Mymensingh,Sherpur,2.0,dghs_pdf,False
2025-11-21,Rajshahi,Bogura,0.0,dghs_pdf,False
2025-11-21,Rajshahi,Chapai Nawabganj,0.0,dghs_pdf,False
2025-11-21,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2025-11-21,Rajshahi,Naogaon,0.0,dghs_pdf,False
2025-11-21,Rajshahi,Natore,0.0,dghs_pdf,False
2025-11-21,Rajshahi,Pabna,0.0,dghs_pdf,False
2025-11-21,Rajshahi,Rajshahi,0.0,dghs_pdf,False
2025-11-21,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2025-11-21,Rangpur,Dinajpur,0.0,dghs_pdf,False
2025-11-21,Rangpur,Gaibandha,0.0,dghs_pdf,False
2025-11-21,Rangpur,Kurigram,0.0,dghs_pdf,False
2025-11-21,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2025-11-21,Rangpur,Nilphamari,0.0,dghs_pdf,False
2025-11-21,Rangpur,Panchagarh,0.0,dghs_pdf,False
2025-11-21,Rangpur,Rangpur,0.0,dghs_pdf,False
2025-11-21,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2025-11-21,Sylhet,Habiganj,0.0,dghs_pdf,False
2025-11-21,Sylhet,Moulvibazar,0.0,dghs_pdf,False
2025-11-21,Sylhet,Sunamganj,0.0,dghs_pdf,False
2025-11-21,Sylhet,Sylhet,0.0,dghs_pdf,False
2025-11-22,Barishal,Barguna,12.0,dghs_pdf,False
2025-11-22,Barishal,Barishal,0.0,dghs_pdf,False
2025-11-22,Barishal,Bhola,7.0,dghs_pdf,False
2025-11-22,Barishal,Jhalokati,0.0,dghs_pdf,False
2025-11-22,Barishal,Patuakhali,36.0,dghs_pdf,False
2025-11-22,Barishal,Pirojpur,18.0,dghs_pdf,False
2025-11-22,Chattogram,Bandarban,7.0,dghs_pdf,False
2025-11-22,Chattogram,Brahmanbaria,3.0,dghs_pdf,False
2025-11-22,Chattogram,Chandpur,8.0,dghs_pdf,False
2025-11-22,Chattogram,Chattogram,33.0,dghs_pdf,False
2025-11-22,Chattogram,Cox's Bazar,12.0,dghs_pdf,False
2025-11-22,Chattogram,Cumilla,11.0,dghs_pdf,False
2025-11-22,Chattogram,Feni,7.0,dghs_pdf,False
2025-11-22,Chattogram,Khagrachhari,5.0,dghs_pdf,False
2025-11-22,Chattogram,Lakshmipur,2.0,dghs_pdf,False
2025-11-22,Chattogram,Noakhali,6.0,dghs_pdf,False
2025-11-22,Chattogram,Rangamati,3.0,dghs_pdf,False
2025-11-22,Dhaka,Dhaka,289.0,dghs_pdf,False
2025-11-22,Dhaka,Faridpur,0.0,dghs_pdf,False
2025-11-22,Dhaka,Gazipur,15.0,dghs_pdf,False
2025-11-22,Dhaka,Gopalganj,0.0,dghs_pdf,False
2025-11-22,Dhaka,Kishoreganj,7.0,dghs_pdf,False
2025-11-22,Dhaka,Madaripur,0.0,dghs_pdf,False
2025-11-22,Dhaka,Manikganj,14.0,dghs_pdf,False
2025-11-22,Dhaka,Munshiganj,0.0,dghs_pdf,False
2025-11-22,Dhaka,Narayanganj,17.0,dghs_pdf,False
2025-11-22,Dhaka,Narsingdi,13.0,dghs_pdf,False
2025-11-22,Dhaka,Rajbari,7.0,dghs_pdf,False
2025-11-22,Dhaka,Shariatpur,0.0,dghs_pdf,False
2025-11-22,Dhaka,Tangail,15.0,dghs_pdf,False
2025-11-22,Khulna,Bagerhat,0.0,dghs_pdf,False
2025-11-22,Khulna,Chuadanga,0.0,dghs_pdf,False
2025-11-22,Khulna,Jashore,13.0,dghs_pdf,False
2025-11-22,Khulna,Jhenaidah,0.0,dghs_pdf,False
2025-11-22,Khulna,Khulna,0.0,dghs_pdf,False
2025-11-22,Khulna,Kushtia,0.0,dghs_pdf,False
2025-11-22,Khulna,Magura,0.0,dghs_pdf,False
2025-11-22,Khulna,Meherpur,3.0,dghs_pdf,False
2025-11-22,Khulna,Narail,0.0,dghs_pdf,False
2025-11-22,Khulna,Satkhira,0.0,dghs_pdf,False
2025-11-22,Mymensingh,Jamalpur,0.0,dghs_pdf,False
2025-11-22,Mymensingh,Mymensingh,0.0,dghs_pdf,False
2025-11-22,Mymensingh,Netrokona,0.0,dghs_pdf,False
2025-11-22,Mymensingh,Sherpur,0.0,dghs_pdf,False
2025-11-22,Rajshahi,Bogura,0.0,dghs_pdf,False
2025-11-22,Rajshahi,Chapai Nawabganj,0.0,dghs_pdf,False
2025-11-22,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2025-11-22,Rajshahi,Naogaon,0.0,dghs_pdf,False
2025-11-22,Rajshahi,Natore,0.0,dghs_pdf,False
2025-11-22,Rajshahi,Pabna,0.0,dghs_pdf,False
2025-11-22,Rajshahi,Rajshahi,0.0,dghs_pdf,False
2025-11-22,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2025-11-22,Rangpur,Dinajpur,0.0,dghs_pdf,False
2025-11-22,Rangpur,Gaibandha,0.0,dghs_pdf,False
2025-11-22,Rangpur,Kurigram,0.0,dghs_pdf,False
2025-11-22,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2025-11-22,Rangpur,Nilphamari,0.0,dghs_pdf,False
2025-11-22,Rangpur,Panchagarh,0.0,dghs_pdf,False
2025-11-22,Rangpur,Rangpur,0.0,dghs_pdf,False
2025-11-22,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2025-11-22,Sylhet,Habiganj,0.0,dghs_pdf,False
2025-11-22,Sylhet,Moulvibazar,0.0,dghs_pdf,False
2025-11-22,Sylhet,Sunamganj,0.0,dghs_pdf,False
2025-11-22,Sylhet,Sylhet,0.0,dghs_pdf,False
2025-11-24,Barishal,Barguna,16.0,dghs_pdf,False
2025-11-24,Barishal,Barishal,8.0,dghs_pdf,False
2025-11-24,Barishal,Bhola,3.0,dghs_pdf,False
2025-11-24,Barishal,Jhalokati,1.0,dghs_pdf,False
2025-11-24,Barishal,Patuakhali,28.0,dghs_pdf,False
2025-11-24,Barishal,Pirojpur,6.0,dghs_pdf,False
2025-11-24,Chattogram,Bandarban,9.0,dghs_pdf,False
2025-11-24,Chattogram,Brahmanbaria,6.0,dghs_pdf,False
2025-11-24,Chattogram,Chandpur,8.0,dghs_pdf,False
2025-11-24,Chattogram,Chattogram,19.0,dghs_pdf,False
2025-11-24,Chattogram,Cox's Bazar,17.0,dghs_pdf,False
2025-11-24,Chattogram,Cumilla,18.0,dghs_pdf,False
2025-11-24,Chattogram,Feni,21.0,dghs_pdf,False
2025-11-24,Chattogram,Khagrachhari,6.0,dghs_pdf,False
2025-11-24,Chattogram,Lakshmipur,5.0,dghs_pdf,False
2025-11-24,Chattogram,Noakhali,4.0,dghs_pdf,False
2025-11-24,Chattogram,Rangamati,3.0,dghs_pdf,False
2025-11-24,Dhaka,Dhaka,248.0,dghs_pdf,False
2025-11-24,Dhaka,Faridpur,11.0,dghs_pdf,False
2025-11-24,Dhaka,Gazipur,31.0,dghs_pdf,False
2025-11-24,Dhaka,Gopalganj,0.0,dghs_pdf,False
2025-11-24,Dhaka,Kishoreganj,10.0,dghs_pdf,False
2025-11-24,Dhaka,Madaripur,5.0,dghs_pdf,False
2025-11-24,Dhaka,Manikganj,23.0,dghs_pdf,False
2025-11-24,Dhaka,Munshiganj,0.0,dghs_pdf,False
2025-11-24,Dhaka,Narayanganj,16.0,dghs_pdf,False
2025-11-24,Dhaka,Narsingdi,14.0,dghs_pdf,False
2025-11-24,Dhaka,Rajbari,2.0,dghs_pdf,False
2025-11-24,Dhaka,Shariatpur,0.0,dghs_pdf,False
2025-11-24,Dhaka,Tangail,25.0,dghs_pdf,False
2025-11-24,Khulna,Bagerhat,6.0,dghs_pdf,False
2025-11-24,Khulna,Chuadanga,0.0,dghs_pdf,False
2025-11-24,Khulna,Jashore,0.0,dghs_pdf,False
2025-11-24,Khulna,Jhenaidah,0.0,dghs_pdf,False
2025-11-24,Khulna,Khulna,7.0,dghs_pdf,False
2025-11-24,Khulna,Kushtia,7.0,dghs_pdf,False
2025-11-24,Khulna,Magura,2.0,dghs_pdf,False
2025-11-24,Khulna,Meherpur,0.0,dghs_pdf,False
2025-11-24,Khulna,Narail,2.0,dghs_pdf,False
2025-11-24,Khulna,Satkhira,2.0,dghs_pdf,False
2025-11-24,Mymensingh,Jamalpur,9.0,dghs_pdf,False
2025-11-24,Mymensingh,Mymensingh,2.0,dghs_pdf,False
2025-11-24,Mymensingh,Netrokona,2.0,dghs_pdf,False
2025-11-24,Mymensingh,Sherpur,4.0,dghs_pdf,False
2025-11-24,Rajshahi,Bogura,10.0,dghs_pdf,False
2025-11-24,Rajshahi,Chapai Nawabganj,3.0,dghs_pdf,False
2025-11-24,Rajshahi,Joypurhat,2.0,dghs_pdf,False
2025-11-24,Rajshahi,Naogaon,2.0,dghs_pdf,False
2025-11-24,Rajshahi,Natore,0.0,dghs_pdf,False
2025-11-24,Rajshahi,Pabna,0.0,dghs_pdf,False
2025-11-24,Rajshahi,Rajshahi,5.0,dghs_pdf,False
2025-11-24,Rajshahi,Sirajganj,1.0,dghs_pdf,False
2025-11-24,Rangpur,Dinajpur,0.0,dghs_pdf,False
2025-11-24,Rangpur,Gaibandha,0.0,dghs_pdf,False
2025-11-24,Rangpur,Kurigram,0.0,dghs_pdf,False
2025-11-24,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2025-11-24,Rangpur,Nilphamari,0.0,dghs_pdf,False
2025-11-24,Rangpur,Panchagarh,0.0,dghs_pdf,False
2025-11-24,Rangpur,Rangpur,5.0,dghs_pdf,False
2025-11-24,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2025-11-24,Sylhet,Habiganj,1.0,dghs_pdf,False
2025-11-24,Sylhet,Moulvibazar,12.0,dghs_pdf,False
2025-11-24,Sylhet,Sunamganj,1.0,dghs_pdf,False
2025-11-24,Sylhet,Sylhet,0.0,dghs_pdf,False
2025-11-25,Barishal,Barguna,15.0,dghs_pdf,False
2025-11-25,Barishal,Barishal,0.0,dghs_pdf,False
2025-11-25,Barishal,Bhola,2.0,dghs_pdf,False
2025-11-25,Barishal,Jhalokati,7.0,dghs_pdf,False
2025-11-25,Barishal,Patuakhali,30.0,dghs_pdf,False
2025-11-25,Barishal,Pirojpur,7.0,dghs_pdf,False
2025-11-25,Chattogram,Bandarban,6.0,dghs_pdf,False
2025-11-25,Chattogram,Brahmanbaria,3.0,dghs_pdf,False
2025-11-25,Chattogram,Chandpur,4.0,dghs_pdf,False
2025-11-25,Chattogram,Chattogram,28.0,dghs_pdf,False
2025-11-25,Chattogram,Cox's Bazar,8.0,dghs_pdf,False
2025-11-25,Chattogram,Cumilla,20.0,dghs_pdf,False
2025-11-25,Chattogram,Feni,5.0,dghs_pdf,False
2025-11-25,Chattogram,Khagrachhari,3.0,dghs_pdf,False
2025-11-25,Chattogram,Lakshmipur,2.0,dghs_pdf,False
2025-11-25,Chattogram,Noakhali,3.0,dghs_pdf,False
2025-11-25,Chattogram,Rangamati,4.0,dghs_pdf,False
2025-11-25,Dhaka,Dhaka,237.0,dghs_pdf,False
2025-11-25,Dhaka,Faridpur,5.0,dghs_pdf,False
2025-11-25,Dhaka,Gazipur,42.0,dghs_pdf,False
2025-11-25,Dhaka,Gopalganj,0.0,dghs_pdf,False
2025-11-25,Dhaka,Kishoreganj,0.0,dghs_pdf,False
2025-11-25,Dhaka,Madaripur,9.0,dghs_pdf,False
2025-11-25,Dhaka,Manikganj,16.0,dghs_pdf,False
2025-11-25,Dhaka,Munshiganj,0.0,dghs_pdf,False
2025-11-25,Dhaka,Narayanganj,10.0,dghs_pdf,False
2025-11-25,Dhaka,Narsingdi,0.0,dghs_pdf,False
2025-11-25,Dhaka,Rajbari,1.0,dghs_pdf,False
2025-11-25,Dhaka,Shariatpur,4.0,dghs_pdf,False
2025-11-25,Dhaka,Tangail,19.0,dghs_pdf,False
2025-11-25,Khulna,Bagerhat,5.0,dghs_pdf,False
2025-11-25,Khulna,Chuadanga,1.0,dghs_pdf,False
2025-11-25,Khulna,Jashore,13.0,dghs_pdf,False
2025-11-25,Khulna,Jhenaidah,2.0,dghs_pdf,False
2025-11-25,Khulna,Khulna,7.0,dghs_pdf,False
2025-11-25,Khulna,Kushtia,6.0,dghs_pdf,False
2025-11-25,Khulna,Magura,0.0,dghs_pdf,False
2025-11-25,Khulna,Meherpur,0.0,dghs_pdf,False
2025-11-25,Khulna,Narail,6.0,dghs_pdf,False
2025-11-25,Khulna,Satkhira,2.0,dghs_pdf,False
2025-11-25,Mymensingh,Jamalpur,9.0,dghs_pdf,False
2025-11-25,Mymensingh,Mymensingh,0.0,dghs_pdf,False
2025-11-25,Mymensingh,Netrokona,0.0,dghs_pdf,False
2025-11-25,Mymensingh,Sherpur,2.0,dghs_pdf,False
2025-11-25,Rajshahi,Bogura,3.0,dghs_pdf,False
2025-11-25,Rajshahi,Chapai Nawabganj,2.0,dghs_pdf,False
2025-11-25,Rajshahi,Joypurhat,3.0,dghs_pdf,False
2025-11-25,Rajshahi,Naogaon,2.0,dghs_pdf,False
2025-11-25,Rajshahi,Natore,1.0,dghs_pdf,False
2025-11-25,Rajshahi,Pabna,0.0,dghs_pdf,False
2025-11-25,Rajshahi,Rajshahi,0.0,dghs_pdf,False
2025-11-25,Rajshahi,Sirajganj,1.0,dghs_pdf,False
2025-11-25,Rangpur,Dinajpur,2.0,dghs_pdf,False
2025-11-25,Rangpur,Gaibandha,2.0,dghs_pdf,False
2025-11-25,Rangpur,Kurigram,0.0,dghs_pdf,False
2025-11-25,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2025-11-25,Rangpur,Nilphamari,0.0,dghs_pdf,False
2025-11-25,Rangpur,Panchagarh,0.0,dghs_pdf,False
2025-11-25,Rangpur,Rangpur,2.0,dghs_pdf,False
2025-11-25,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2025-11-25,Sylhet,Habiganj,3.0,dghs_pdf,False
2025-11-25,Sylhet,Moulvibazar,0.0,dghs_pdf,False
2025-11-25,Sylhet,Sunamganj,2.0,dghs_pdf,False
2025-11-25,Sylhet,Sylhet,0.0,dghs_pdf,False
2025-11-26,Barishal,Barguna,21.0,dghs_pdf,False
2025-11-26,Barishal,Barishal,5.0,dghs_pdf,False
2025-11-26,Barishal,Bhola,1.0,dghs_pdf,False
2025-11-26,Barishal,Jhalokati,3.0,dghs_pdf,False
2025-11-26,Barishal,Patuakhali,26.0,dghs_pdf,False
2025-11-26,Barishal,Pirojpur,10.0,dghs_pdf,False
2025-11-26,Chattogram,Bandarban,11.0,dghs_pdf,False
2025-11-26,Chattogram,Brahmanbaria,1.0,dghs_pdf,False
2025-11-26,Chattogram,Chandpur,0.0,dghs_pdf,False
2025-11-26,Chattogram,Chattogram,30.0,dghs_pdf,False
2025-11-26,Chattogram,Cox's Bazar,7.0,dghs_pdf,False
2025-11-26,Chattogram,Cumilla,23.0,dghs_pdf,False
2025-11-26,Chattogram,Feni,5.0,dghs_pdf,False
2025-11-26,Chattogram,Khagrachhari,1.0,dghs_pdf,False
2025-11-26,Chattogram,Lakshmipur,3.0,dghs_pdf,False
2025-11-26,Chattogram,Noakhali,4.0,dghs_pdf,False
2025-11-26,Chattogram,Rangamati,0.0,dghs_pdf,False
2025-11-26,Dhaka,Dhaka,236.0,dghs_pdf,False
2025-11-26,Dhaka,Faridpur,0.0,dghs_pdf,False
2025-11-26,Dhaka,Gazipur,53.0,dghs_pdf,False
2025-11-26,Dhaka,Gopalganj,0.0,dghs_pdf,False
2025-11-26,Dhaka,Kishoreganj,16.0,dghs_pdf,False
2025-11-26,Dhaka,Madaripur,3.0,dghs_pdf,False
2025-11-26,Dhaka,Manikganj,8.0,dghs_pdf,False
2025-11-26,Dhaka,Munshiganj,0.0,dghs_pdf,False
2025-11-26,Dhaka,Narayanganj,3.0,dghs_pdf,False
2025-11-26,Dhaka,Narsingdi,12.0,dghs_pdf,False
2025-11-26,Dhaka,Rajbari,5.0,dghs_pdf,False
2025-11-26,Dhaka,Shariatpur,0.0,dghs_pdf,False
2025-11-26,Dhaka,Tangail,21.0,dghs_pdf,False
2025-11-26,Khulna,Bagerhat,2.0,dghs_pdf,False
2025-11-26,Khulna,Chuadanga,0.0,dghs_pdf,False
2025-11-26,Khulna,Jashore,15.0,dghs_pdf,False
2025-11-26,Khulna,Jhenaidah,4.0,dghs_pdf,False
2025-11-26,Khulna,Khulna,7.0,dghs_pdf,False
2025-11-26,Khulna,Kushtia,2.0,dghs_pdf,False
2025-11-26,Khulna,Magura,0.0,dghs_pdf,False
2025-11-26,Khulna,Meherpur,2.0,dghs_pdf,False
2025-11-26,Khulna,Narail,2.0,dghs_pdf,False
2025-11-26,Khulna,Satkhira,0.0,dghs_pdf,False
2025-11-26,Mymensingh,Jamalpur,6.0,dghs_pdf,False
2025-11-26,Mymensingh,Mymensingh,0.0,dghs_pdf,False
2025-11-26,Mymensingh,Netrokona,2.0,dghs_pdf,False
2025-11-26,Mymensingh,Sherpur,0.0,dghs_pdf,False
2025-11-26,Rajshahi,Bogura,6.0,dghs_pdf,False
2025-11-26,Rajshahi,Chapai Nawabganj,2.0,dghs_pdf,False
2025-11-26,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2025-11-26,Rajshahi,Naogaon,0.0,dghs_pdf,False
2025-11-26,Rajshahi,Natore,0.0,dghs_pdf,False
2025-11-26,Rajshahi,Pabna,5.0,dghs_pdf,False
2025-11-26,Rajshahi,Rajshahi,0.0,dghs_pdf,False
2025-11-26,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2025-11-26,Rangpur,Dinajpur,0.0,dghs_pdf,False
2025-11-26,Rangpur,Gaibandha,0.0,dghs_pdf,False
2025-11-26,Rangpur,Kurigram,0.0,dghs_pdf,False
2025-11-26,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2025-11-26,Rangpur,Nilphamari,0.0,dghs_pdf,False
2025-11-26,Rangpur,Panchagarh,0.0,dghs_pdf,False
2025-11-26,Rangpur,Rangpur,0.0,dghs_pdf,False
2025-11-26,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2025-11-26,Sylhet,Habiganj,1.0,dghs_pdf,False
2025-11-26,Sylhet,Moulvibazar,0.0,dghs_pdf,False
2025-11-26,Sylhet,Sunamganj,1.0,dghs_pdf,False
2025-11-26,Sylhet,Sylhet,0.0,dghs_pdf,False
2025-11-27,Barishal,Barguna,16.0,dghs_pdf,False
2025-11-27,Barishal,Barishal,7.0,dghs_pdf,False
2025-11-27,Barishal,Bhola,3.0,dghs_pdf,False
2025-11-27,Barishal,Jhalokati,1.0,dghs_pdf,False
2025-11-27,Barishal,Patuakhali,35.0,dghs_pdf,False
2025-11-27,Barishal,Pirojpur,7.0,dghs_pdf,False
2025-11-27,Chattogram,Bandarban,0.0,dghs_pdf,False
2025-11-27,Chattogram,Brahmanbaria,3.0,dghs_pdf,False
2025-11-27,Chattogram,Chandpur,7.0,dghs_pdf,False
2025-11-27,Chattogram,Chattogram,25.0,dghs_pdf,False
2025-11-27,Chattogram,Cox's Bazar,10.0,dghs_pdf,False
2025-11-27,Chattogram,Cumilla,20.0,dghs_pdf,False
2025-11-27,Chattogram,Feni,14.0,dghs_pdf,False
2025-11-27,Chattogram,Khagrachhari,1.0,dghs_pdf,False
2025-11-27,Chattogram,Lakshmipur,3.0,dghs_pdf,False
2025-11-27,Chattogram,Noakhali,3.0,dghs_pdf,False
2025-11-27,Chattogram,Rangamati,0.0,dghs_pdf,False
2025-11-27,Dhaka,Dhaka,220.0,dghs_pdf,False
2025-11-27,Dhaka,Faridpur,0.0,dghs_pdf,False
2025-11-27,Dhaka,Gazipur,56.0,dghs_pdf,False
2025-11-27,Dhaka,Gopalganj,0.0,dghs_pdf,False
2025-11-27,Dhaka,Kishoreganj,0.0,dghs_pdf,False
2025-11-27,Dhaka,Madaripur,4.0,dghs_pdf,False
2025-11-27,Dhaka,Manikganj,7.0,dghs_pdf,False
2025-11-27,Dhaka,Munshiganj,0.0,dghs_pdf,False
2025-11-27,Dhaka,Narayanganj,6.0,dghs_pdf,False
2025-11-27,Dhaka,Narsingdi,9.0,dghs_pdf,False
2025-11-27,Dhaka,Rajbari,1.0,dghs_pdf,False
2025-11-27,Dhaka,Shariatpur,0.0,dghs_pdf,False
2025-11-27,Dhaka,Tangail,0.0,dghs_pdf,False
2025-11-27,Khulna,Bagerhat,7.0,dghs_pdf,False
2025-11-27,Khulna,Chuadanga,0.0,dghs_pdf,False
2025-11-27,Khulna,Jashore,7.0,dghs_pdf,False
2025-11-27,Khulna,Jhenaidah,0.0,dghs_pdf,False
2025-11-27,Khulna,Khulna,6.0,dghs_pdf,False
2025-11-27,Khulna,Kushtia,8.0,dghs_pdf,False
2025-11-27,Khulna,Magura,1.0,dghs_pdf,False
2025-11-27,Khulna,Meherpur,2.0,dghs_pdf,False
2025-11-27,Khulna,Narail,4.0,dghs_pdf,False
2025-11-27,Khulna,Satkhira,0.0,dghs_pdf,False
2025-11-27,Mymensingh,Jamalpur,3.0,dghs_pdf,False
2025-11-27,Mymensingh,Mymensingh,0.0,dghs_pdf,False
2025-11-27,Mymensingh,Netrokona,1.0,dghs_pdf,False
2025-11-27,Mymensingh,Sherpur,3.0,dghs_pdf,False
2025-11-27,Rajshahi,Bogura,6.0,dghs_pdf,False
2025-11-27,Rajshahi,Chapai Nawabganj,3.0,dghs_pdf,False
2025-11-27,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2025-11-27,Rajshahi,Naogaon,0.0,dghs_pdf,False
2025-11-27,Rajshahi,Natore,2.0,dghs_pdf,False
2025-11-27,Rajshahi,Pabna,9.0,dghs_pdf,False
2025-11-27,Rajshahi,Rajshahi,0.0,dghs_pdf,False
2025-11-27,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2025-11-27,Rangpur,Dinajpur,0.0,dghs_pdf,False
2025-11-27,Rangpur,Gaibandha,0.0,dghs_pdf,False
2025-11-27,Rangpur,Kurigram,1.0,dghs_pdf,False
2025-11-27,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2025-11-27,Rangpur,Nilphamari,0.0,dghs_pdf,False
2025-11-27,Rangpur,Panchagarh,1.0,dghs_pdf,False
2025-11-27,Rangpur,Rangpur,0.0,dghs_pdf,False
2025-11-27,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2025-11-27,Sylhet,Habiganj,2.0,dghs_pdf,False
2025-11-27,Sylhet,Moulvibazar,0.0,dghs_pdf,False
2025-11-27,Sylhet,Sunamganj,1.0,dghs_pdf,False
2025-11-27,Sylhet,Sylhet,0.0,dghs_pdf,False
2025-11-29,Barishal,Barguna,12.0,dghs_pdf,False
2025-11-29,Barishal,Barishal,12.0,dghs_pdf,False
2025-11-29,Barishal,Bhola,2.0,dghs_pdf,False
2025-11-29,Barishal,Jhalokati,2.0,dghs_pdf,False
