date,district,division,admissions_est,division_admissions_observed,share_within_division,source,disaggregation_method
2022-11-26,Dinajpur,Rangpur,0.1882,1,0.188249,kaggle_shampabanik12,population_share_within_division
2022-11-26,Gaibandha,Rangpur,0.1455,1,0.145491,kaggle_shampabanik12,population_share_within_division
2022-11-26,Kurigram,Rangpur,0.1323,1,0.132256,kaggle_shampabanik12,population_share_within_division
2022-11-26,Lalmonirhat,Rangpur,0.0811,1,0.081109,kaggle_shampabanik12,population_share_within_division
2022-11-26,Nilphamari,Rangpur,0.1188,1,0.118822,kaggle_shampabanik12,population_share_within_division
2022-11-26,Panchagarh,Rangpur,0.067,1,0.066995,kaggle_shampabanik12,population_share_within_division
2022-11-26,Rangpur,Rangpur,0.18,1,0.17998,kaggle_shampabanik12,population_share_within_division
2022-11-26,Thakurgaon,Rangpur,0.0871,1,0.087099,kaggle_shampabanik12,population_share_within_division
2022-11-26,Habiganj,Sylhet,0.0,0,0.213767,kaggle_shampabanik12,population_share_within_division
2022-11-26,Moulvibazar,Sylhet,0.0,0,0.192431,kaggle_shampabanik12,population_share_within_division
2022-11-26,Sunamganj,Sylhet,0.0,0,0.244271,kaggle_shampabanik12,population_share_within_division
2022-11-26,Sylhet,Sylhet,0.0,0,0.349532,kaggle_shampabanik12,population_share_within_division
2022-11-27,Barguna,Barishal,2.6651,24,0.111046,kaggle_shampabanik12,population_share_within_division
2022-11-27,Barishal,Barishal,6.7791,24,0.282464,kaggle_shampabanik12,population_share_within_division
2022-11-27,Bhola,Barishal,5.0967,24,0.212362,kaggle_shampabanik12,population_share_within_division
2022-11-27,Jhalokati,Barishal,1.7437,24,0.072654,kaggle_shampabanik12,population_share_within_division
2022-11-27,Patuakhali,Barishal,4.5553,24,0.189806,kaggle_shampabanik12,population_share_within_division
2022-11-27,Pirojpur,Barishal,3.16,24,0.131668,kaggle_shampabanik12,population_share_within_division
2022-11-27,Bandarban,Chattogram,1.3766,95,0.01449,kaggle_shampabanik12,population_share_within_division
2022-11-27,Brahmanbaria,Chattogram,9.4609,95,0.099588,kaggle_shampabanik12,population_share_within_division
2022-11-27,Chandpur,Chattogram,7.5415,95,0.079384,kaggle_shampabanik12,population_share_within_division
2022-11-27,Chattogram,Chattogram,26.2361,95,0.276169,kaggle_shampabanik12,population_share_within_division
2022-11-27,Cox's Bazar,Chattogram,8.0781,95,0.085032,kaggle_shampabanik12,population_share_within_division
2022-11-27,Cumilla,Chattogram,17.7747,95,0.187102,kaggle_shampabanik12,population_share_within_division
2022-11-27,Feni,Chattogram,4.7179,95,0.049662,kaggle_shampabanik12,population_share_within_division
2022-11-27,Khagrachhari,Chattogram,2.0433,95,0.021508,kaggle_shampabanik12,population_share_within_division
2022-11-27,Lakshmipur,Chattogram,5.5454,95,0.058373,kaggle_shampabanik12,population_share_within_division
2022-11-27,Noakhali,Chattogram,10.3727,95,0.109187,kaggle_shampabanik12,population_share_within_division
2022-11-27,Rangamati,Chattogram,1.8529,95,0.019504,kaggle_shampabanik12,population_share_within_division
2022-11-27,Dhaka,Dhaka,116.3026,349,0.333245,kaggle_shampabanik12,population_share_within_division
2022-11-27,Faridpur,Dhaka,17.0718,349,0.048916,kaggle_shampabanik12,population_share_within_division
2022-11-27,Gazipur,Dhaka,41.5452,349,0.119041,kaggle_shampabanik12,population_share_within_division
2022-11-27,Gopalganj,Dhaka,10.222,349,0.029289,kaggle_shampabanik12,population_share_within_division
2022-11-27,Kishoreganj,Dhaka,25.7918,349,0.073902,kaggle_shampabanik12,population_share_within_division
2022-11-27,Madaripur,Dhaka,10.206,349,0.029244,kaggle_shampabanik12,population_share_within_division
2022-11-27,Manikganj,Dhaka,12.2977,349,0.035237,kaggle_shampabanik12,population_share_within_division
2022-11-27,Munshiganj,Dhaka,12.8296,349,0.036761,kaggle_shampabanik12,population_share_within_division
2022-11-27,Narayanganj,Dhaka,30.8553,349,0.08841,kaggle_shampabanik12,population_share_within_division
2022-11-27,Narsingdi,Dhaka,20.3994,349,0.058451,kaggle_shampabanik12,population_share_within_division
2022-11-27,Rajbari,Dhaka,9.3914,349,0.026909,kaggle_shampabanik12,population_share_within_division
2022-11-27,Shariatpur,Dhaka,10.2181,349,0.029278,kaggle_shampabanik12,population_share_within_division
2022-11-27,Tangail,Dhaka,31.8693,349,0.091316,kaggle_shampabanik12,population_share_within_division
2022-11-27,Bagerhat,Khulna,2.9103,31,0.093881,kaggle_shampabanik12,population_share_within_division
2022-11-27,Chuadanga,Khulna,2.2265,31,0.071823,kaggle_shampabanik12,population_share_within_division
2022-11-27,Jashore,Khulna,5.5513,31,0.179073,kaggle_shampabanik12,population_share_within_division
2022-11-27,Jhenaidah,Khulna,3.1958,31,0.10309,kaggle_shampabanik12,population_share_within_division
2022-11-27,Khulna,Khulna,4.7151,31,0.152099,kaggle_shampabanik12,population_share_within_division
2022-11-27,Kushtia,Khulna,3.8785,31,0.125112,kaggle_shampabanik12,population_share_within_division
2022-11-27,Magura,Khulna,1.8639,31,0.060127,kaggle_shampabanik12,population_share_within_division
2022-11-27,Meherpur,Khulna,1.2726,31,0.041052,kaggle_shampabanik12,population_share_within_division
2022-11-27,Narail,Khulna,1.4229,31,0.045901,kaggle_shampabanik12,population_share_within_division
2022-11-27,Satkhira,Khulna,3.9631,31,0.127841,kaggle_shampabanik12,population_share_within_division
2022-11-27,Jamalpur,Mymensingh,1.2268,6,0.204469,kaggle_shampabanik12,population_share_within_division
2022-11-27,Mymensingh,Mymensingh,2.8951,6,0.48252,kaggle_shampabanik12,population_share_within_division
2022-11-27,Netrokona,Mymensingh,1.141,6,0.190165,kaggle_shampabanik12,population_share_within_division
2022-11-27,Sherpur,Mymensingh,0.7371,6,0.122846,kaggle_shampabanik12,population_share_within_division
2022-11-27,Bogura,Rajshahi,2.3852,13,0.183476,kaggle_shampabanik12,population_share_within_division
2022-11-27,Chapai Nawabganj,Rajshahi,1.1724,13,0.090184,kaggle_shampabanik12,population_share_within_division
2022-11-27,Joypurhat,Rajshahi,0.6109,13,0.046992,kaggle_shampabanik12,population_share_within_division
2022-11-27,Naogaon,Rajshahi,1.7786,13,0.136814,kaggle_shampabanik12,population_share_within_division
2022-11-27,Natore,Rajshahi,1.188,13,0.091383,kaggle_shampabanik12,population_share_within_division
2022-11-27,Pabna,Rajshahi,1.8584,13,0.142957,kaggle_shampabanik12,population_share_within_division
2022-11-27,Rajshahi,Rajshahi,1.8619,13,0.143222,kaggle_shampabanik12,population_share_within_division
2022-11-27,Sirajganj,Rajshahi,2.1446,13,0.164973,kaggle_shampabanik12,population_share_within_division
2022-11-27,Dinajpur,Rangpur,0.3765,2,0.188249,kaggle_shampabanik12,population_share_within_division
2022-11-27,Gaibandha,Rangpur,0.291,2,0.145491,kaggle_shampabanik12,population_share_within_division
2022-11-27,Kurigram,Rangpur,0.2645,2,0.132256,kaggle_shampabanik12,population_share_within_division
2022-11-27,Lalmonirhat,Rangpur,0.1622,2,0.081109,kaggle_shampabanik12,population_share_within_division
2022-11-27,Nilphamari,Rangpur,0.2376,2,0.118822,kaggle_shampabanik12,population_share_within_division
2022-11-27,Panchagarh,Rangpur,0.134,2,0.066995,kaggle_shampabanik12,population_share_within_division
2022-11-27,Rangpur,Rangpur,0.36,2,0.17998,kaggle_shampabanik12,population_share_within_division
2022-11-27,Thakurgaon,Rangpur,0.1742,2,0.087099,kaggle_shampabanik12,population_share_within_division
2022-11-27,Habiganj,Sylhet,0.6413,3,0.213767,kaggle_shampabanik12,population_share_within_division
2022-11-27,Moulvibazar,Sylhet,0.5773,3,0.192431,kaggle_shampabanik12,population_share_within_division
2022-11-27,Sunamganj,Sylhet,0.7328,3,0.244271,kaggle_shampabanik12,population_share_within_division
2022-11-27,Sylhet,Sylhet,1.0486,3,0.349532,kaggle_shampabanik12,population_share_within_division
2022-11-28,Barguna,Barishal,2.1099,19,0.111046,kaggle_shampabanik12,population_share_within_division
2022-11-28,Barishal,Barishal,5.3668,19,0.282464,kaggle_shampabanik12,population_share_within_division
2022-11-28,Bhola,Barishal,4.0349,19,0.212362,kaggle_shampabanik12,population_share_within_division
2022-11-28,Jhalokati,Barishal,1.3804,19,0.072654,kaggle_shampabanik12,population_share_within_division
2022-11-28,Patuakhali,Barishal,3.6063,19,0.189806,kaggle_shampabanik12,population_share_within_division
2022-11-28,Pirojpur,Barishal,2.5017,19,0.131668,kaggle_shampabanik12,population_share_within_division
2022-11-28,Bandarban,Chattogram,1.2462,86,0.01449,kaggle_shampabanik12,population_share_within_division
2022-11-28,Brahmanbaria,Chattogram,8.5646,86,0.099588,kaggle_shampabanik12,population_share_within_division
2022-11-28,Chandpur,Chattogram,6.8271,86,0.079384,kaggle_shampabanik12,population_share_within_division
2022-11-28,Chattogram,Chattogram,23.7506,86,0.276169,kaggle_shampabanik12,population_share_within_division
2022-11-28,Cox's Bazar,Chattogram,7.3128,86,0.085032,kaggle_shampabanik12,population_share_within_division
2022-11-28,Cumilla,Chattogram,16.0908,86,0.187102,kaggle_shampabanik12,population_share_within_division
2022-11-28,Feni,Chattogram,4.2709,86,0.049662,kaggle_shampabanik12,population_share_within_division
2022-11-28,Khagrachhari,Chattogram,1.8497,86,0.021508,kaggle_shampabanik12,population_share_within_division
2022-11-28,Lakshmipur,Chattogram,5.0201,86,0.058373,kaggle_shampabanik12,population_share_within_division
2022-11-28,Noakhali,Chattogram,9.3901,86,0.109187,kaggle_shampabanik12,population_share_within_division
2022-11-28,Rangamati,Chattogram,1.6774,86,0.019504,kaggle_shampabanik12,population_share_within_division
2022-11-28,Dhaka,Dhaka,71.6477,215,0.333245,kaggle_shampabanik12,population_share_within_division
2022-11-28,Faridpur,Dhaka,10.517,215,0.048916,kaggle_shampabanik12,population_share_within_division
2022-11-28,Gazipur,Dhaka,25.5937,215,0.119041,kaggle_shampabanik12,population_share_within_division
2022-11-28,Gopalganj,Dhaka,6.2972,215,0.029289,kaggle_shampabanik12,population_share_within_division
2022-11-28,Kishoreganj,Dhaka,15.8889,215,0.073902,kaggle_shampabanik12,population_share_within_division
2022-11-28,Madaripur,Dhaka,6.2874,215,0.029244,kaggle_shampabanik12,population_share_within_division
2022-11-28,Manikganj,Dhaka,7.5759,215,0.035237,kaggle_shampabanik12,population_share_within_division
2022-11-28,Munshiganj,Dhaka,7.9036,215,0.036761,kaggle_shampabanik12,population_share_within_division
2022-11-28,Narayanganj,Dhaka,19.0083,215,0.08841,kaggle_shampabanik12,population_share_within_division
2022-11-28,Narsingdi,Dhaka,12.5669,215,0.058451,kaggle_shampabanik12,population_share_within_division
2022-11-28,Rajbari,Dhaka,5.7855,215,0.026909,kaggle_shampabanik12,population_share_within_division
2022-11-28,Shariatpur,Dhaka,6.2948,215,0.029278,kaggle_shampabanik12,population_share_within_division
2022-11-28,Tangail,Dhaka,19.6329,215,0.091316,kaggle_shampabanik12,population_share_within_division
2022-11-28,Bagerhat,Khulna,2.347,25,0.093881,kaggle_shampabanik12,population_share_within_division
2022-11-28,Chuadanga,Khulna,1.7956,25,0.071823,kaggle_shampabanik12,population_share_within_division
2022-11-28,Jashore,Khulna,4.4768,25,0.179073,kaggle_shampabanik12,population_share_within_division
2022-11-28,Jhenaidah,Khulna,2.5773,25,0.10309,kaggle_shampabanik12,population_share_within_division
2022-11-28,Khulna,Khulna,3.8025,25,0.152099,kaggle_shampabanik12,population_share_within_division
2022-11-28,Kushtia,Khulna,3.1278,25,0.125112,kaggle_shampabanik12,population_share_within_division
2022-11-28,Magura,Khulna,1.5032,25,0.060127,kaggle_shampabanik12,population_share_within_division
2022-11-28,Meherpur,Khulna,1.0263,25,0.041052,kaggle_shampabanik12,population_share_within_division
2022-11-28,Narail,Khulna,1.1475,25,0.045901,kaggle_shampabanik12,population_share_within_division
2022-11-28,Satkhira,Khulna,3.196,25,0.127841,kaggle_shampabanik12,population_share_within_division
2022-11-28,Jamalpur,Mymensingh,1.8402,9,0.204469,kaggle_shampabanik12,population_share_within_division
2022-11-28,Mymensingh,Mymensingh,4.3427,9,0.48252,kaggle_shampabanik12,population_share_within_division
2022-11-28,Netrokona,Mymensingh,1.7115,9,0.190165,kaggle_shampabanik12,population_share_within_division
2022-11-28,Sherpur,Mymensingh,1.1056,9,0.122846,kaggle_shampabanik12,population_share_within_division
2022-11-28,Bogura,Rajshahi,2.2017,12,0.183476,kaggle_shampabanik12,population_share_within_division
2022-11-28,Chapai Nawabganj,Rajshahi,1.0822,12,0.090184,kaggle_shampabanik12,population_share_within_division
2022-11-28,Joypurhat,Rajshahi,0.5639,12,0.046992,kaggle_shampabanik12,population_share_within_division
2022-11-28,Naogaon,Rajshahi,1.6418,12,0.136814,kaggle_shampabanik12,population_share_within_division
2022-11-28,Natore,Rajshahi,1.0966,12,0.091383,kaggle_shampabanik12,population_share_within_division
2022-11-28,Pabna,Rajshahi,1.7155,12,0.142957,kaggle_shampabanik12,population_share_within_division
2022-11-28,Rajshahi,Rajshahi,1.7187,12,0.143222,kaggle_shampabanik12,population_share_within_division
2022-11-28,Sirajganj,Rajshahi,1.9797,12,0.164973,kaggle_shampabanik12,population_share_within_division
2022-11-28,Dinajpur,Rangpur,0.0,0,0.188249,kaggle_shampabanik12,population_share_within_division
2022-11-28,Gaibandha,Rangpur,0.0,0,0.145491,kaggle_shampabanik12,population_share_within_division
2022-11-28,Kurigram,Rangpur,0.0,0,0.132256,kaggle_shampabanik12,population_share_within_division
2022-11-28,Lalmonirhat,Rangpur,0.0,0,0.081109,kaggle_shampabanik12,population_share_within_division
2022-11-28,Nilphamari,Rangpur,0.0,0,0.118822,kaggle_shampabanik12,population_share_within_division
2022-11-28,Panchagarh,Rangpur,0.0,0,0.066995,kaggle_shampabanik12,population_share_within_division
2022-11-28,Rangpur,Rangpur,0.0,0,0.17998,kaggle_shampabanik12,population_share_within_division
2022-11-28,Thakurgaon,Rangpur,0.0,0,0.087099,kaggle_shampabanik12,population_share_within_division
2022-11-28,Habiganj,Sylhet,0.0,0,0.213767,kaggle_shampabanik12,population_share_within_division
2022-11-28,Moulvibazar,Sylhet,0.0,0,0.192431,kaggle_shampabanik12,population_share_within_division
2022-11-28,Sunamganj,Sylhet,0.0,0,0.244271,kaggle_shampabanik12,population_share_within_division
2022-11-28,Sylhet,Sylhet,0.0,0,0.349532,kaggle_shampabanik12,population_share_within_division
2022-11-29,Barguna,Barishal,1.9988,18,0.111046,kaggle_shampabanik12,population_share_within_division
2022-11-29,Barishal,Barishal,5.0843,18,0.282464,kaggle_shampabanik12,population_share_within_division
2022-11-29,Bhola,Barishal,3.8225,18,0.212362,kaggle_shampabanik12,population_share_within_division
2022-11-29,Jhalokati,Barishal,1.3078,18,0.072654,kaggle_shampabanik12,population_share_within_division
2022-11-29,Patuakhali,Barishal,3.4165,18,0.189806,kaggle_shampabanik12,population_share_within_division
2022-11-29,Pirojpur,Barishal,2.37,18,0.131668,kaggle_shampabanik12,population_share_within_division
2022-11-29,Bandarban,Chattogram,1.0723,74,0.01449,kaggle_shampabanik12,population_share_within_division
2022-11-29,Brahmanbaria,Chattogram,7.3695,74,0.099588,kaggle_shampabanik12,population_share_within_division
2022-11-29,Chandpur,Chattogram,5.8744,74,0.079384,kaggle_shampabanik12,population_share_within_division
2022-11-29,Chattogram,Chattogram,20.4365,74,0.276169,kaggle_shampabanik12,population_share_within_division
2022-11-29,Cox's Bazar,Chattogram,6.2924,74,0.085032,kaggle_shampabanik12,population_share_within_division
2022-11-29,Cumilla,Chattogram,13.8455,74,0.187102,kaggle_shampabanik12,population_share_within_division
2022-11-29,Feni,Chattogram,3.675,74,0.049662,kaggle_shampabanik12,population_share_within_division
2022-11-29,Khagrachhari,Chattogram,1.5916,74,0.021508,kaggle_shampabanik12,population_share_within_division
2022-11-29,Lakshmipur,Chattogram,4.3196,74,0.058373,kaggle_shampabanik12,population_share_within_division
2022-11-29,Noakhali,Chattogram,8.0798,74,0.109187,kaggle_shampabanik12,population_share_within_division
2022-11-29,Rangamati,Chattogram,1.4433,74,0.019504,kaggle_shampabanik12,population_share_within_division
2022-11-29,Dhaka,Dhaka,100.6401,302,0.333245,kaggle_shampabanik12,population_share_within_division
2022-11-29,Faridpur,Dhaka,14.7727,302,0.048916,kaggle_shampabanik12,population_share_within_division
2022-11-29,Gazipur,Dhaka,35.9503,302,0.119041,kaggle_shampabanik12,population_share_within_division
2022-11-29,Gopalganj,Dhaka,8.8454,302,0.029289,kaggle_shampabanik12,population_share_within_division
2022-11-29,Kishoreganj,Dhaka,22.3184,302,0.073902,kaggle_shampabanik12,population_share_within_division
2022-11-29,Madaripur,Dhaka,8.8316,302,0.029244,kaggle_shampabanik12,population_share_within_division
2022-11-29,Manikganj,Dhaka,10.6415,302,0.035237,kaggle_shampabanik12,population_share_within_division
2022-11-29,Munshiganj,Dhaka,11.1018,302,0.036761,kaggle_shampabanik12,population_share_within_division
2022-11-29,Narayanganj,Dhaka,26.7,302,0.08841,kaggle_shampabanik12,population_share_within_division
2022-11-29,Narsingdi,Dhaka,17.6522,302,0.058451,kaggle_shampabanik12,population_share_within_division
2022-11-29,Rajbari,Dhaka,8.1266,302,0.026909,kaggle_shampabanik12,population_share_within_division
2022-11-29,Shariatpur,Dhaka,8.842,302,0.029278,kaggle_shampabanik12,population_share_within_division
2022-11-29,Tangail,Dhaka,27.5774,302,0.091316,kaggle_shampabanik12,population_share_within_division
2022-11-29,Bagerhat,Khulna,2.347,25,0.093881,kaggle_shampabanik12,population_share_within_division
2022-11-29,Chuadanga,Khulna,1.7956,25,0.071823,kaggle_shampabanik12,population_share_within_division
2022-11-29,Jashore,Khulna,4.4768,25,0.179073,kaggle_shampabanik12,population_share_within_division
2022-11-29,Jhenaidah,Khulna,2.5773,25,0.10309,kaggle_shampabanik12,population_share_within_division
2022-11-29,Khulna,Khulna,3.8025,25,0.152099,kaggle_shampabanik12,population_share_within_division
2022-11-29,Kushtia,Khulna,3.1278,25,0.125112,kaggle_shampabanik12,population_share_within_division
2022-11-29,Magura,Khulna,1.5032,25,0.060127,kaggle_shampabanik12,population_share_within_division
2022-11-29,Meherpur,Khulna,1.0263,25,0.041052,kaggle_shampabanik12,population_share_within_division
2022-11-29,Narail,Khulna,1.1475,25,0.045901,kaggle_shampabanik12,population_share_within_division
2022-11-29,Satkhira,Khulna,3.196,25,0.127841,kaggle_shampabanik12,population_share_within_division
2022-11-29,Jamalpur,Mymensingh,1.6358,8,0.204469,kaggle_shampabanik12,population_share_within_division
2022-11-29,Mymensingh,Mymensingh,3.8602,8,0.48252,kaggle_shampabanik12,population_share_within_division
2022-11-29,Netrokona,Mymensingh,1.5213,8,0.190165,kaggle_shampabanik12,population_share_within_division
2022-11-29,Sherpur,Mymensingh,0.9828,8,0.122846,kaggle_shampabanik12,population_share_within_division
2022-11-29,Bogura,Rajshahi,0.9174,5,0.183476,kaggle_shampabanik12,population_share_within_division
2022-11-29,Chapai Nawabganj,Rajshahi,0.4509,5,0.090184,kaggle_shampabanik12,population_share_within_division
2022-11-29,Joypurhat,Rajshahi,0.235,5,0.046992,kaggle_shampabanik12,population_share_within_division
2022-11-29,Naogaon,Rajshahi,0.6841,5,0.136814,kaggle_shampabanik12,population_share_within_division
2022-11-29,Natore,Rajshahi,0.4569,5,0.091383,kaggle_shampabanik12,population_share_within_division
2022-11-29,Pabna,Rajshahi,0.7148,5,0.142957,kaggle_shampabanik12,population_share_within_division
2022-11-29,Rajshahi,Rajshahi,0.7161,5,0.143222,kaggle_shampabanik12,population_share_within_division
2022-11-29,Sirajganj,Rajshahi,0.8249,5,0.164973,kaggle_shampabanik12,population_share_within_division
2022-11-29,Dinajpur,Rangpur,0.1882,1,0.188249,kaggle_shampabanik12,population_share_within_division
2022-11-29,Gaibandha,Rangpur,0.1455,1,0.145491,kaggle_shampabanik12,population_share_within_division
2022-11-29,Kurigram,Rangpur,0.1323,1,0.132256,kaggle_shampabanik12,population_share_within_division
2022-11-29,Lalmonirhat,Rangpur,0.0811,1,0.081109,kaggle_shampabanik12,population_share_within_division
2022-11-29,Nilphamari,Rangpur,0.1188,1,0.118822,kaggle_shampabanik12,population_share_within_division
2022-11-29,Panchagarh,Rangpur,0.067,1,0.066995,kaggle_shampabanik12,population_share_within_division
2022-11-29,Rangpur,Rangpur,0.18,1,0.17998,kaggle_shampabanik12,population_share_within_division
2022-11-29,Thakurgaon,Rangpur,0.0871,1,0.087099,kaggle_shampabanik12,population_share_within_division
2022-11-29,Habiganj,Sylhet,0.6413,3,0.213767,kaggle_shampabanik12,population_share_within_division
2022-11-29,Moulvibazar,Sylhet,0.5773,3,0.192431,kaggle_shampabanik12,population_share_within_division
2022-11-29,Sunamganj,Sylhet,0.7328,3,0.244271,kaggle_shampabanik12,population_share_within_division
2022-11-29,Sylhet,Sylhet,1.0486,3,0.349532,kaggle_shampabanik12,population_share_within_division
2022-11-30,Barguna,Barishal,2.2209,20,0.111046,kaggle_shampabanik12,population_share_within_division
2022-11-30,Barishal,Barishal,5.6493,20,0.282464,kaggle_shampabanik12,population_share_within_division
2022-11-30,Bhola,Barishal,4.2472,20,0.212362,kaggle_shampabanik12,population_share_within_division
2022-11-30,Jhalokati,Barishal,1.4531,20,0.072654,kaggle_shampabanik12,population_share_within_division
2022-11-30,Patuakhali,Barishal,3.7961,20,0.189806,kaggle_shampabanik12,population_share_within_division
2022-11-30,Pirojpur,Barishal,2.6334,20,0.131668,kaggle_shampabanik12,population_share_within_division
2022-11-30,Bandarban,Chattogram,1.3911,96,0.01449,kaggle_shampabanik12,population_share_within_division
2022-11-30,Brahmanbaria,Chattogram,9.5605,96,0.099588,kaggle_shampabanik12,population_share_within_division
2022-11-30,Chandpur,Chattogram,7.6209,96,0.079384,kaggle_shampabanik12,population_share_within_division
2022-11-30,Chattogram,Chattogram,26.5123,96,0.276169,kaggle_shampabanik12,population_share_within_division
2022-11-30,Cox's Bazar,Chattogram,8.1631,96,0.085032,kaggle_shampabanik12,population_share_within_division
2022-11-30,Cumilla,Chattogram,17.9618,96,0.187102,kaggle_shampabanik12,population_share_within_division
2022-11-30,Feni,Chattogram,4.7676,96,0.049662,kaggle_shampabanik12,population_share_within_division
2022-11-30,Khagrachhari,Chattogram,2.0648,96,0.021508,kaggle_shampabanik12,population_share_within_division
2022-11-30,Lakshmipur,Chattogram,5.6038,96,0.058373,kaggle_shampabanik12,population_share_within_division
2022-11-30,Noakhali,Chattogram,10.4819,96,0.109187,kaggle_shampabanik12,population_share_within_division
2022-11-30,Rangamati,Chattogram,1.8724,96,0.019504,kaggle_shampabanik12,population_share_within_division
2022-11-30,Dhaka,Dhaka,92.6422,278,0.333245,kaggle_shampabanik12,population_share_within_division
2022-11-30,Faridpur,Dhaka,13.5988,278,0.048916,kaggle_shampabanik12,population_share_within_division
2022-11-30,Gazipur,Dhaka,33.0933,278,0.119041,kaggle_shampabanik12,population_share_within_division
2022-11-30,Gopalganj,Dhaka,8.1424,278,0.029289,kaggle_shampabanik12,population_share_within_division
2022-11-30,Kishoreganj,Dhaka,20.5447,278,0.073902,kaggle_shampabanik12,population_share_within_division
2022-11-30,Madaripur,Dhaka,8.1297,278,0.029244,kaggle_shampabanik12,population_share_within_division
2022-11-30,Manikganj,Dhaka,9.7958,278,0.035237,kaggle_shampabanik12,population_share_within_division
2022-11-30,Munshiganj,Dhaka,10.2196,278,0.036761,kaggle_shampabanik12,population_share_within_division
2022-11-30,Narayanganj,Dhaka,24.5781,278,0.08841,kaggle_shampabanik12,population_share_within_division
2022-11-30,Narsingdi,Dhaka,16.2493,278,0.058451,kaggle_shampabanik12,population_share_within_division
2022-11-30,Rajbari,Dhaka,7.4808,278,0.026909,kaggle_shampabanik12,population_share_within_division
2022-11-30,Shariatpur,Dhaka,8.1394,278,0.029278,kaggle_shampabanik12,population_share_within_division
2022-11-30,Tangail,Dhaka,25.3858,278,0.091316,kaggle_shampabanik12,population_share_within_division
2022-11-30,Bagerhat,Khulna,1.3143,14,0.093881,kaggle_shampabanik12,population_share_within_division
2022-11-30,Chuadanga,Khulna,1.0055,14,0.071823,kaggle_shampabanik12,population_share_within_division
2022-11-30,Jashore,Khulna,2.507,14,0.179073,kaggle_shampabanik12,population_share_within_division
2022-11-30,Jhenaidah,Khulna,1.4433,14,0.10309,kaggle_shampabanik12,population_share_within_division
2022-11-30,Khulna,Khulna,2.1294,14,0.152099,kaggle_shampabanik12,population_share_within_division
2022-11-30,Kushtia,Khulna,1.7516,14,0.125112,kaggle_shampabanik12,population_share_within_division
2022-11-30,Magura,Khulna,0.8418,14,0.060127,kaggle_shampabanik12,population_share_within_division
2022-11-30,Meherpur,Khulna,0.5747,14,0.041052,kaggle_shampabanik12,population_share_within_division
2022-11-30,Narail,Khulna,0.6426,14,0.045901,kaggle_shampabanik12,population_share_within_division
2022-11-30,Satkhira,Khulna,1.7898,14,0.127841,kaggle_shampabanik12,population_share_within_division
2022-11-30,Jamalpur,Mymensingh,1.8402,9,0.204469,kaggle_shampabanik12,population_share_within_division
2022-11-30,Mymensingh,Mymensingh,4.3427,9,0.48252,kaggle_shampabanik12,population_share_within_division
2022-11-30,Netrokona,Mymensingh,1.7115,9,0.190165,kaggle_shampabanik12,population_share_within_division
2022-11-30,Sherpur,Mymensingh,1.1056,9,0.122846,kaggle_shampabanik12,population_share_within_division
2022-11-30,Bogura,Rajshahi,1.6513,9,0.183476,kaggle_shampabanik12,population_share_within_division
2022-11-30,Chapai Nawabganj,Rajshahi,0.8117,9,0.090184,kaggle_shampabanik12,population_share_within_division
2022-11-30,Joypurhat,Rajshahi,0.4229,9,0.046992,kaggle_shampabanik12,population_share_within_division
2022-11-30,Naogaon,Rajshahi,1.2313,9,0.136814,kaggle_shampabanik12,population_share_within_division
2022-11-30,Natore,Rajshahi,0.8224,9,0.091383,kaggle_shampabanik12,population_share_within_division
2022-11-30,Pabna,Rajshahi,1.2866,9,0.142957,kaggle_shampabanik12,population_share_within_division
2022-11-30,Rajshahi,Rajshahi,1.289,9,0.143222,kaggle_shampabanik12,population_share_within_division
2022-11-30,Sirajganj,Rajshahi,1.4848,9,0.164973,kaggle_shampabanik12,population_share_within_division
2022-11-30,Dinajpur,Rangpur,0.0,0,0.188249,kaggle_shampabanik12,population_share_within_division
2022-11-30,Gaibandha,Rangpur,0.0,0,0.145491,kaggle_shampabanik12,population_share_within_division
2022-11-30,Kurigram,Rangpur,0.0,0,0.132256,kaggle_shampabanik12,population_share_within_division
2022-11-30,Lalmonirhat,Rangpur,0.0,0,0.081109,kaggle_shampabanik12,population_share_within_division
2022-11-30,Nilphamari,Rangpur,0.0,0,0.118822,kaggle_shampabanik12,population_share_within_division
2022-11-30,Panchagarh,Rangpur,0.0,0,0.066995,kaggle_shampabanik12,population_share_within_division
2022-11-30,Rangpur,Rangpur,0.0,0,0.17998,kaggle_shampabanik12,population_share_within_division
2022-11-30,Thakurgaon,Rangpur,0.0,0,0.087099,kaggle_shampabanik12,population_share_within_division
2022-11-30,Habiganj,Sylhet,0.0,0,0.213767,kaggle_shampabanik12,population_share_within_division
2022-11-30,Moulvibazar,Sylhet,0.0,0,0.192431,kaggle_shampabanik12,population_share_within_division
2022-11-30,Sunamganj,Sylhet,0.0,0,0.244271,kaggle_shampabanik12,population_share_within_division
2022-11-30,Sylhet,Sylhet,0.0,0,0.349532,kaggle_shampabanik12,population_share_within_division
2022-12-01,Barguna,Barishal,2.2209,20,0.111046,kaggle_shampabanik12,population_share_within_division
2022-12-01,Barishal,Barishal,5.6493,20,0.282464,kaggle_shampabanik12,population_share_within_division
2022-12-01,Bhola,Barishal,4.2472,20,0.212362,kaggle_shampabanik12,population_share_within_division
2022-12-01,Jhalokati,Barishal,1.4531,20,0.072654,kaggle_shampabanik12,population_share_within_division
